amount,evidence_completeness,won,festival_season,month_sin,month_cos,day_of_week_sin,day_of_week_cos,reason_credit_not_processed,reason_duplicate_processing,reason_fraudulent,reason_processed_invalid_expired_card,reason_product_not_received,reason_product_unacceptable,reason_subscription_canceled,reason_unrecognized,pay_credit_card,pay_debit_card,pay_netbanking,pay_upi,pay_wallet
2350.53,0.13,0,0,0.0,-1.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,0,1
8146.44,0.87,1,0,-0.866025,-0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,1,0,0,0
8843.3,0.24,0,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
15289.66,0.24,0,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,0,1
10895.72,0.13,0,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,1,0,0,0
11221.98,0.98,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,1,0,0
8931.8,0.31,1,0,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,1,0,0
12703.91,0.54,1,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
1958.83,0.6,1,0,0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
6566.02,0.53,0,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
1617.81,0.74,0,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,1,0,0
2435.16,0.11,0,1,-0.866025,0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
2011.58,0.18,0,0,-1.0,-0.0,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
5483.48,0.97,1,0,1.0,0.0,0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
10422.48,0.72,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
6093.91,0.12,0,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
1957.92,0.51,0,0,0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
6216.49,0.15,0,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
985.89,0.75,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,0,1
1824.68,0.81,0,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,0,1
2768.59,0.52,1,1,-0.866025,0.5,0.781831,0.62349,0,0,0,0,0,0,0,1,0,1,0,0,0
415.01,0.62,1,0,1.0,0.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
13629.51,0.33,0,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,1,0,0,0
7189.8,0.49,1,0,1.0,0.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,1,0,0,0,0
3770.3,0.52,1,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
1213.53,0.37,0,0,0.866025,-0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,0,1,0,0,0
5756.78,0.94,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
4794.49,0.49,0,0,-0.0,1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,0,1
739.2,0.47,0,0,-0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
14666.37,0.47,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
12535.42,0.41,1,0,0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,0,1
3696.13,0.28,1,0,-1.0,-0.0,0.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0
11194.01,0.82,1,0,-0.866025,-0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
8241.52,0.64,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,0,1
4966.98,0.2,0,0,-0.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
10278.64,0.95,1,0,0.0,-1.0,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
15765.91,0.97,1,1,-0.866025,0.5,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
13189.37,0.59,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
5423.09,0.34,0,0,-0.0,1.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
3794.75,0.99,1,0,0.5,0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,1,0,0,0
6287.21,0.3,0,0,0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
10416.22,0.15,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,1,0,0,0,1,0,0,0
16525.7,0.18,0,1,-0.5,0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
8858.96,0.55,1,1,-0.5,0.866025,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
15561.05,0.41,0,1,-0.866025,0.5,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
11437.71,0.94,1,0,1.0,0.0,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
5438.33,0.14,1,0,0.5,0.866025,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,1,0,0
14287.36,0.22,1,0,0.866025,-0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,1,0,0
11751.4,0.44,1,1,-0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
280.35,0.68,1,0,0.866025,-0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
3037.49,0.46,0,0,0.866025,0.5,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
10628.62,0.65,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
20149.74,0.79,1,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
12579.17,0.95,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
5766.21,0.1,1,0,1.0,0.0,0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
9650.02,0.49,0,0,0.5,0.866025,-0.433884,-0.900969,0,1,0,0,0,0,0,0,1,0,0,0,0
5923.47,0.3,0,0,0.5,0.866025,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,1,0,0
10336.88,0.9,0,0,0.5,-0.866025,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0
14950.71,0.84,0,0,1.0,0.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
16126.93,0.58,0,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
10008.21,0.73,0,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
583.82,0.12,0,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
9603.43,0.41,0,0,0.866025,0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
10125.82,0.71,0,0,0.866025,-0.5,0.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0
8878.97,0.22,1,0,0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
14364.7,0.7,1,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,0,1
8411.6,0.28,0,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,0,0,0
3863.36,0.93,1,0,-0.0,1.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
1101.41,0.97,1,0,0.0,-1.0,-0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
3318.71,0.54,1,0,0.866025,0.5,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
10421.22,0.58,1,1,-0.866025,0.5,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,0,1
4826.73,0.18,0,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
2237.85,0.41,1,0,-0.5,-0.866025,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
10592.39,0.66,1,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
12330.73,0.12,1,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
14355.8,0.47,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0
10606.09,0.97,1,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,0,1
4010.13,0.39,0,0,1.0,0.0,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
4359.53,0.99,1,0,1.0,0.0,0.781831,0.62349,0,0,1,0,0,0,0,0,0,1,0,0,0
811.54,0.59,0,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,0,1
12526.18,0.28,1,0,0.5,-0.866025,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0
14423.16,0.83,1,0,0.866025,-0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
3048.91,0.13,0,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,1,0,0,1,0,0,0
270.86,0.42,0,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
14672.23,0.97,1,0,0.866025,0.5,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
11971.01,0.98,1,0,-0.5,-0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0
4886.37,0.24,1,0,0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0
6073.47,0.17,1,1,-0.5,0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
7827.46,0.2,0,0,-0.5,-0.866025,0.0,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0
7247.08,0.51,1,0,0.0,-1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,0,1
2438.42,0.76,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
11701.08,0.13,0,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
11545.19,0.45,0,0,-0.5,-0.866025,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,1,0,0
1574.53,0.33,0,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
9376.29,0.18,0,0,-0.0,1.0,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
6268.86,0.31,0,0,0.866025,-0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
12078.6,0.1,0,0,0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
11043.79,0.28,1,0,1.0,0.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,1,0,0,0,0
14787.52,0.21,0,0,0.5,-0.866025,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
13756.48,0.47,1,0,0.5,0.866025,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
11448.89,0.71,1,0,0.5,0.866025,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
3256.41,0.4,0,0,0.866025,0.5,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,1,0,0,0
11292.35,0.31,1,0,0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,1,0,0
11518.77,0.79,1,0,0.866025,-0.5,0.0,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0
2083.04,0.13,1,0,0.5,0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
11321.6,0.15,0,0,0.0,-1.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0
5752.17,0.35,1,1,-0.866025,0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
5987.2,0.4,0,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
387.29,0.12,0,0,0.866025,-0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,1,0,0,0,0
6965.15,0.15,0,0,-0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
14583.71,0.66,1,0,-0.866025,-0.5,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
2106.63,0.71,1,0,-0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
7050.36,0.36,0,0,0.5,-0.866025,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
11792.18,0.63,1,0,-0.5,-0.866025,0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
6597.43,0.25,1,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
2116.09,0.56,1,0,0.5,-0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
17888.18,0.39,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,0,1
6680.07,0.68,0,0,0.866025,-0.5,0.781831,0.62349,1,0,0,0,0,0,0,0,1,0,0,0,0
13107.87,0.67,1,0,0.0,-1.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
5574.26,0.45,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
484.95,0.67,1,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,0,1,0
17040.39,0.92,1,1,-0.5,0.866025,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
4780.91,0.14,1,1,-0.866025,0.5,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,0,1
5287.91,0.21,0,0,1.0,0.0,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,1,0,0
6566.38,0.84,0,0,0.866025,-0.5,0.974928,-0.222521,0,0,1,0,0,0,0,0,0,0,1,0,0
1380.43,0.92,1,0,0.5,-0.866025,0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
14428.81,0.76,1,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,0,1,0,0,1,0,0,0,0
8508.34,1.0,1,1,-0.5,0.866025,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0
4614.25,0.78,0,0,-0.866025,-0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
3652.05,0.77,1,0,-0.5,-0.866025,0.974928,-0.222521,0,0,0,1,0,0,0,0,0,0,0,1,0
703.52,0.88,1,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,1,0,0,0,0
11579.81,0.53,1,0,0.5,0.866025,0.433884,-0.900969,0,0,0,0,0,1,0,0,1,0,0,0,0
3426.53,0.83,1,0,-0.0,1.0,0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
14404.29,0.26,1,0,-0.5,-0.866025,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
3941.03,0.75,0,0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0
6136.61,0.13,0,0,0.5,-0.866025,-0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
4042.64,0.55,0,0,0.866025,0.5,0.433884,-0.900969,0,0,0,0,1,0,0,0,1,0,0,0,0
12992.31,0.84,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,1,0,0,0,0
11717.43,0.98,1,0,-0.0,1.0,0.781831,0.62349,0,1,0,0,0,0,0,0,1,0,0,0,0
9129.89,0.79,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
3186.17,0.54,0,1,-0.866025,0.5,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
8676.5,0.83,0,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,1,0,0,0
13829.38,0.17,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,0,1
13841.45,0.85,1,0,-0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
6470.77,0.13,1,0,0.866025,-0.5,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,0,1
4801.85,0.72,1,0,0.5,0.866025,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
13384.91,0.54,1,0,-0.0,1.0,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
8706.54,0.5,1,0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
9436.72,0.22,0,0,-1.0,-0.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
11674.17,0.4,0,0,0.5,0.866025,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
8110.51,0.54,1,0,0.5,0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
8166.35,0.1,1,0,-1.0,-0.0,-0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
10219.45,0.61,1,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
5538.86,0.33,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,1,0,0,0,0,0,0,0,1,0,0
15000.22,0.97,1,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
12696.41,0.86,0,0,0.5,-0.866025,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
10343.95,0.43,0,0,-0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,0,1
5934.75,0.74,1,0,0.0,-1.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,1,0,0,0
8101.96,0.36,1,0,-0.866025,-0.5,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,0,0,1,0
2327.48,1.0,1,0,-0.5,-0.866025,0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
1021.69,0.66,1,1,-0.5,0.866025,0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
12916.0,0.18,0,0,-0.0,1.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,1,0
10034.68,0.8,0,0,0.0,-1.0,-0.781831,0.62349,0,0,0,0,0,0,0,1,0,0,0,1,0
12752.23,0.64,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,0,1,0
9385.61,0.88,1,0,0.866025,-0.5,0.781831,0.62349,0,0,1,0,0,0,0,0,1,0,0,0,0
5612.88,0.64,0,0,-1.0,-0.0,0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
541.24,0.88,0,0,0.0,-1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
13265.07,0.61,0,0,1.0,0.0,0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,1,0,0
1225.49,0.58,0,0,0.5,0.866025,0.0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0
4628.23,0.46,0,0,-0.5,-0.866025,0.433884,-0.900969,1,0,0,0,0,0,0,0,1,0,0,0,0
3001.11,0.2,0,1,-0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
4797.2,0.48,1,0,-1.0,-0.0,0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
14261.85,0.78,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,0,1,0
15861.38,0.41,1,1,-0.5,0.866025,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
10272.58,0.95,1,0,0.5,-0.866025,0.974928,-0.222521,0,0,0,0,0,0,1,0,0,0,0,1,0
11628.41,0.98,1,0,0.5,0.866025,-0.781831,0.62349,0,1,0,0,0,0,0,0,0,1,0,0,0
8576.99,0.7,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
8994.06,0.59,0,0,1.0,0.0,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,0,1,0
14972.75,0.3,0,0,0.5,-0.866025,0.781831,0.62349,0,0,0,0,0,1,0,0,1,0,0,0,0
13719.74,0.17,0,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,1,0,0
11802.1,0.58,1,0,0.866025,0.5,0.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0
4976.25,0.57,0,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
5360.66,0.91,0,0,-0.0,1.0,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
5350.37,0.75,1,0,0.0,-1.0,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
15720.73,0.75,0,1,-0.866025,0.5,-0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
1428.89,0.87,1,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,1,0,1,0,0,0,0
11847.3,1.0,1,0,0.866025,0.5,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,1,0,0,0
202.93,0.31,0,0,1.0,0.0,-0.433884,-0.900969,0,1,0,0,0,0,0,0,0,0,1,0,0
3381.96,0.92,1,1,-0.866025,0.5,-0.433884,-0.900969,0,0,0,0,1,0,0,0,0,0,1,0,0
5663.9,0.26,1,0,0.866025,-0.5,0.781831,0.62349,0,0,0,0,0,1,0,0,0,0,0,1,0
8037.56,0.18,1,0,0.0,-1.0,-0.781831,0.62349,1,0,0,0,0,0,0,0,0,0,0,1,0
14873.21,0.53,1,0,0.866025,0.5,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
5047.72,0.46,1,0,-1.0,-0.0,0.974928,-0.222521,0,0,0,0,1,0,0,0,0,0,0,1,0
5098.02,0.4,0,0,-0.0,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,1,0
13692.58,0.83,1,0,0.866025,-0.5,-0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
4546.57,0.69,1,1,-0.5,0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
1013.55,0.64,1,0,-1.0,-0.0,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
15400.22,0.79,1,1,-0.866025,0.5,0.781831,0.62349,0,0,0,0,0,1,0,0,0,1,0,0,0
13280.73,0.7,0,0,1.0,0.0,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
13323.44,0.79,1,0,-0.0,1.0,-0.974928,-0.222521,0,1,0,0,0,0,0,0,0,0,0,1,0
10228.73,0.3,0,0,-0.866025,-0.5,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,0,0,1,0
11829.13,0.25,1,0,0.0,-1.0,-0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,1,0,0
12462.65,0.16,0,0,-0.866025,-0.5,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
2158.85,0.97,1,0,-0.0,1.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,0,0,1,0,0
13921.41,0.74,1,0,1.0,0.0,0.433884,-0.900969,0,0,0,0,0,1,0,0,0,0,0,1,0
11038.84,0.35,0,0,-0.866025,-0.5,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,1,0
11758.81,0.89,1,0,0.866025,-0.5,-0.781831,0.62349,0,0,0,0,0,0,1,0,0,1,0,0,0
571.71,1.0,0,1,-0.866025,0.5,-0.974928,-0.222521,0,0,0,0,0,1,0,0,0,1,0,0,0
2998.43,0.57,0,0,0.5,-0.866025,0.433884,-0.900969,0,0,0,1,0,0,0,0,0,0,0,1,0
16856.58,0.93,1,1,-0.866025,0.5,0.974928,-0.222521,0,1,0,0,0,0,0,0,1,0,0,0,0
2826.16,0.48,1,0,0.0,-1.0,0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,0,1,0
12823.08,0.43,0,0,0.5,0.866025,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,1,0,0
3376.94,0.6,1,0,0.866025,0.5,0.781831,0.62349,0,0,0,0,0,0,1,0,0,0,0,1,0
16501.04,0.71,1,1,-0.5,0.866025,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,1,0,0
8527.73,0.71,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,0,1,0
4506.63,0.97,1,0,1.0,0.0,-0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
12834.47,0.28,0,0,-0.5,-0.866025,-0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,0,1,0
4184.32,0.96,1,0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0
7207.15,0.66,0,1,-0.866025,0.5,-0.433884,-0.900969,1,0,0,0,0,0,0,0,0,0,0,1,0
930.1,0.42,1,0,-0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,0,0,1,0,0
13405.98,0.12,0,0,-1.0,-0.0,0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,1,0
3602.76,0.64,1,0,0.5,0.866025,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
9692.02,0.96,1,0,0.866025,-0.5,0.433884,-0.900969,0,0,1,0,0,0,0,0,1,0,0,0,0
4161.52,0.83,1,0,-0.0,1.0,-0.433884,-0.900969,0,0,0,0,0,0,1,0,0,0,1,0,0
6155.01,0.99,1,0,0.5,0.866025,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0
14771.33,0.36,1,0,0.5,0.866025,-0.974928,-0.222521,0,0,0,0,1,0,0,0,1,0,0,0,0
8210.6,0.37,1,0,-0.5,-0.866025,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0
6711.97,0.3,0,0,0.5,0.866025,0.974928,-0.222521,0,0,0,0,0,0,0,1,0,0,0,0,1
13730.39,0.99,1,0,0.5,0.866025,0.781831,0.62349,0,0,0,1,0,0,0,0,0,0,1,0,0
4352.57,0.81,0,0,0.5,-0.866025,-0.433884,-0.900969,0,0,0,0,0,0,0,1,1,0,0,0,0
9102.59,0.27,0,0,-1.0,-0.0,0.974928,-0.222521,1,0,0,0,0,0,0,0,0,0,0,0,1
6710.57,0.83,1,0,0.866025,0.5,-0.781831,0.62349,0,0,0,0,1,0,0,0,0,0,0,0,1
12358.87,0.94,1,0,-1.0,-0.0,-0.781831,0.62349,0,0,0,0,0,0,1,0,1,0,0,0,0
